date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:53:45	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2015:53:45%20GMT	http://dt-baby-care.myshopify.com/cdn/shop/products/baby-related7_b044a5b1-456c-4b9f-96c1-2eb153aa1c00_460x.jpg?v=1536308971	E:/WorkSpace/baby/dt-baby-care.myshopify.com/cdn/shop/products/baby-related7_b044a5b1-456c-4b9f-96c1-2eb153aa1c00_460xb1e1.jpg	(from https://dt-baby-care.myshopify.com/products/woolen-socks)
22:53:46	18372/18372	---M--	200	added ('OK')	image/jpeg	date:Sat,%2025%20May%202024%2015:53:45%20GMT	https://dt-baby-care.myshopify.com/cdn/shop/products/baby-related7_b044a5b1-456c-4b9f-96c1-2eb153aa1c00_460x.jpg?v=1536308971	E:/WorkSpace/baby/dt-baby-care.myshopify.com/cdn/shop/products/baby-related7_b044a5b1-456c-4b9f-96c1-2eb153aa1c00_460xb1e1.jpg	(from https://dt-baby-care.myshopify.com/products/woolen-socks)
22:53:47	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2015:53:46%20GMT	http://dt-baby-care.myshopify.com/cdn/shop/products/baby-related4_bb7db66d-cfac-4c41-bc7e-86ae5ca0a892.jpg?v=1536307750	E:/WorkSpace/baby/dt-baby-care.myshopify.com/cdn/shop/products/baby-related4_bb7db66d-cfac-4c41-bc7e-86ae5ca0a892c24b.jpg	(from https://dt-baby-care.myshopify.com/products/stamp-toys)
22:53:47	22494/22494	---M--	200	added ('OK')	image/jpeg	date:Sat,%2025%20May%202024%2015:53:47%20GMT	https://dt-baby-care.myshopify.com/cdn/shop/products/baby-related4_bb7db66d-cfac-4c41-bc7e-86ae5ca0a892.jpg?v=1536307750	E:/WorkSpace/baby/dt-baby-care.myshopify.com/cdn/shop/products/baby-related4_bb7db66d-cfac-4c41-bc7e-86ae5ca0a892c24b.jpg	(from https://dt-baby-care.myshopify.com/products/stamp-toys)
22:53:48	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2015:53:48%20GMT	http://dt-baby-care.myshopify.com/cdn/shop/products/baby9_3f094efd-7b45-46ce-8b01-17ca761a0820_2000x.jpg?v=1536307750	E:/WorkSpace/baby/dt-baby-care.myshopify.com/cdn/shop/products/baby9_3f094efd-7b45-46ce-8b01-17ca761a0820_2000xc24b.jpg	(from https://dt-baby-care.myshopify.com/products/stamp-toys)
22:53:48	2789/2789	---MC-	200	added ('OK')	application/json+oembed	etag:W/%22cacheable:b3b918e8112eabfe8361d2ecba683bc5%22	https://dt-baby-care.myshopify.com/products/stamp-toys.oembed	E:/WorkSpace/baby/dt-baby-care.myshopify.com/products/stamp-toys.oembed	(from https://dt-baby-care.myshopify.com/products/stamp-toys)
22:53:49	28410/28410	---M--	200	added ('OK')	image/jpeg	date:Sat,%2025%20May%202024%2015:53:48%20GMT	https://dt-baby-care.myshopify.com/cdn/shop/products/baby9_3f094efd-7b45-46ce-8b01-17ca761a0820_2000x.jpg?v=1536307750	E:/WorkSpace/baby/dt-baby-care.myshopify.com/cdn/shop/products/baby9_3f094efd-7b45-46ce-8b01-17ca761a0820_2000xc24b.jpg	(from https://dt-baby-care.myshopify.com/products/stamp-toys)
22:53:49	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2015:53:49%20GMT	http://dt-baby-care.myshopify.com/cdn/shop/products/baby9_3f094efd-7b45-46ce-8b01-17ca761a0820_{width}x.jpg?v=1536307750	E:/WorkSpace/baby/dt-baby-care.myshopify.com/cdn/shop/products/baby9_3f094efd-7b45-46ce-8b01-17ca761a0820_{width}xc24b.jpg	(from https://dt-baby-care.myshopify.com/products/stamp-toys)
22:53:50	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2025%20May%202024%2015:53:50%20GMT	https://dt-baby-care.myshopify.com/cdn/shop/products/baby9_3f094efd-7b45-46ce-8b01-17ca761a0820_%7Bwidth%7Dx.jpg?v=1536307750	E:/WorkSpace/baby/dt-baby-care.myshopify.com/cdn/shop/products/baby9_3f094efd-7b45-46ce-8b01-17ca761a0820_{width}xc24b.jpg	(from https://dt-baby-care.myshopify.com/products/stamp-toys)
22:53:50	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2015:53:50%20GMT	http://dt-baby-care.myshopify.com/cdn/shop/products/baby-related27_430605c6-aee7-4897-b1e9-78162a3fb2c5_2000x.jpg?v=1536307750	E:/WorkSpace/baby/dt-baby-care.myshopify.com/cdn/shop/products/baby-related27_430605c6-aee7-4897-b1e9-78162a3fb2c5_2000xc24b.jpg	(from https://dt-baby-care.myshopify.com/products/stamp-toys)
22:53:51	24118/24118	---M--	200	added ('OK')	image/jpeg	date:Sat,%2025%20May%202024%2015:53:51%20GMT	https://dt-baby-care.myshopify.com/cdn/shop/products/baby-related27_430605c6-aee7-4897-b1e9-78162a3fb2c5_2000x.jpg?v=1536307750	E:/WorkSpace/baby/dt-baby-care.myshopify.com/cdn/shop/products/baby-related27_430605c6-aee7-4897-b1e9-78162a3fb2c5_2000xc24b.jpg	(from https://dt-baby-care.myshopify.com/products/stamp-toys)
22:53:52	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2015:53:52%20GMT	http://dt-baby-care.myshopify.com/cdn/shop/products/baby-related27_430605c6-aee7-4897-b1e9-78162a3fb2c5_{width}x.jpg?v=1536307750	E:/WorkSpace/baby/dt-baby-care.myshopify.com/cdn/shop/products/baby-related27_430605c6-aee7-4897-b1e9-78162a3fb2c5_{width}xc24b.jpg	(from https://dt-baby-care.myshopify.com/products/stamp-toys)
22:53:53	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2025%20May%202024%2015:53:53%20GMT	https://dt-baby-care.myshopify.com/cdn/shop/products/baby-related27_430605c6-aee7-4897-b1e9-78162a3fb2c5_%7Bwidth%7Dx.jpg?v=1536307750	E:/WorkSpace/baby/dt-baby-care.myshopify.com/cdn/shop/products/baby-related27_430605c6-aee7-4897-b1e9-78162a3fb2c5_{width}xc24b.jpg	(from https://dt-baby-care.myshopify.com/products/stamp-toys)
22:53:53	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2015:53:53%20GMT	http://dt-baby-care.myshopify.com/cdn/shop/products/baby-related4_bb7db66d-cfac-4c41-bc7e-86ae5ca0a892_460x.jpg?v=1536307750	E:/WorkSpace/baby/dt-baby-care.myshopify.com/cdn/shop/products/baby-related4_bb7db66d-cfac-4c41-bc7e-86ae5ca0a892_460xc24b.jpg	(from https://dt-baby-care.myshopify.com/products/stamp-toys)
22:53:53	10313/10313	---M--	200	added ('OK')	image/jpeg	date:Sat,%2025%20May%202024%2015:53:53%20GMT	https://dt-baby-care.myshopify.com/cdn/shop/products/baby-related4_bb7db66d-cfac-4c41-bc7e-86ae5ca0a892_460x.jpg?v=1536307750	E:/WorkSpace/baby/dt-baby-care.myshopify.com/cdn/shop/products/baby-related4_bb7db66d-cfac-4c41-bc7e-86ae5ca0a892_460xc24b.jpg	(from https://dt-baby-care.myshopify.com/products/stamp-toys)
22:53:53	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2015:53:53%20GMT	http://dt-baby-care.myshopify.com/cdn/shop/products/baby9_3f094efd-7b45-46ce-8b01-17ca761a0820_460x.jpg?v=1536307750	E:/WorkSpace/baby/dt-baby-care.myshopify.com/cdn/shop/products/baby9_3f094efd-7b45-46ce-8b01-17ca761a0820_460xc24b.jpg	(from https://dt-baby-care.myshopify.com/products/stamp-toys)
22:53:54	13990/13990	---M--	200	added ('OK')	image/jpeg	date:Sat,%2025%20May%202024%2015:53:54%20GMT	https://dt-baby-care.myshopify.com/cdn/shop/products/baby9_3f094efd-7b45-46ce-8b01-17ca761a0820_460x.jpg?v=1536307750	E:/WorkSpace/baby/dt-baby-care.myshopify.com/cdn/shop/products/baby9_3f094efd-7b45-46ce-8b01-17ca761a0820_460xc24b.jpg	(from https://dt-baby-care.myshopify.com/products/stamp-toys)
22:53:54	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2015:53:54%20GMT	http://dt-baby-care.myshopify.com/cdn/shop/products/baby-related27_430605c6-aee7-4897-b1e9-78162a3fb2c5_460x.jpg?v=1536307750	E:/WorkSpace/baby/dt-baby-care.myshopify.com/cdn/shop/products/baby-related27_430605c6-aee7-4897-b1e9-78162a3fb2c5_460xc24b.jpg	(from https://dt-baby-care.myshopify.com/products/stamp-toys)
22:53:55	12320/12320	---M--	200	added ('OK')	image/jpeg	date:Sat,%2025%20May%202024%2015:53:55%20GMT	https://dt-baby-care.myshopify.com/cdn/shop/products/baby-related27_430605c6-aee7-4897-b1e9-78162a3fb2c5_460x.jpg?v=1536307750	E:/WorkSpace/baby/dt-baby-care.myshopify.com/cdn/shop/products/baby-related27_430605c6-aee7-4897-b1e9-78162a3fb2c5_460xc24b.jpg	(from https://dt-baby-care.myshopify.com/products/stamp-toys)
22:53:55	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2015:53:55%20GMT	http://dt-baby-care.myshopify.com/cdn/shop/products/baby-related5.jpg?v=1536305940	E:/WorkSpace/baby/dt-baby-care.myshopify.com/cdn/shop/products/baby-related5605e.jpg	(from https://dt-baby-care.myshopify.com/products/soft-comfort-shoes)
22:53:56	73582/73582	---M--	200	added ('OK')	image/jpeg	date:Sat,%2025%20May%202024%2015:53:56%20GMT	https://dt-baby-care.myshopify.com/cdn/shop/products/baby-related5.jpg?v=1536305940	E:/WorkSpace/baby/dt-baby-care.myshopify.com/cdn/shop/products/baby-related5605e.jpg	(from https://dt-baby-care.myshopify.com/products/soft-comfort-shoes)
22:53:58	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2015:53:57%20GMT	http://dt-baby-care.myshopify.com/cdn/shop/products/baby-related7_2000x.jpg?v=1536305942	E:/WorkSpace/baby/dt-baby-care.myshopify.com/cdn/shop/products/baby-related7_2000x70a3.jpg	(from https://dt-baby-care.myshopify.com/products/soft-comfort-shoes)
22:53:58	2778/2778	---MC-	200	added ('OK')	application/json+oembed	etag:W/%22cacheable:6f75dc499de00e093f117384ae971ac5%22	https://dt-baby-care.myshopify.com/products/soft-comfort-shoes.oembed	E:/WorkSpace/baby/dt-baby-care.myshopify.com/products/soft-comfort-shoes.oembed	(from https://dt-baby-care.myshopify.com/products/soft-comfort-shoes)
22:53:59	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2015:53:59%20GMT	http://dt-baby-care.myshopify.com/cdn/shop/products/baby-related7_{width}x.jpg?v=1536305942	E:/WorkSpace/baby/dt-baby-care.myshopify.com/cdn/shop/products/baby-related7_{width}x70a3.jpg	(from https://dt-baby-care.myshopify.com/products/soft-comfort-shoes)
22:53:59	59631/59631	---M--	200	added ('OK')	image/jpeg	date:Sat,%2025%20May%202024%2015:53:58%20GMT	https://dt-baby-care.myshopify.com/cdn/shop/products/baby-related7_2000x.jpg?v=1536305942	E:/WorkSpace/baby/dt-baby-care.myshopify.com/cdn/shop/products/baby-related7_2000x70a3.jpg	(from https://dt-baby-care.myshopify.com/products/soft-comfort-shoes)
22:54:00	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2025%20May%202024%2015:54:00%20GMT	https://dt-baby-care.myshopify.com/cdn/shop/products/baby-related7_%7Bwidth%7Dx.jpg?v=1536305942	E:/WorkSpace/baby/dt-baby-care.myshopify.com/cdn/shop/products/baby-related7_{width}x70a3.jpg	(from https://dt-baby-care.myshopify.com/products/soft-comfort-shoes)
22:54:00	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2015:54:00%20GMT	http://dt-baby-care.myshopify.com/cdn/shop/products/baby48_2000x.jpg?v=1536305943	E:/WorkSpace/baby/dt-baby-care.myshopify.com/cdn/shop/products/baby48_2000x70f3.jpg	(from https://dt-baby-care.myshopify.com/products/soft-comfort-shoes)
22:54:02	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2015:54:01%20GMT	http://dt-baby-care.myshopify.com/cdn/shop/products/baby48_{width}x.jpg?v=1536305943	E:/WorkSpace/baby/dt-baby-care.myshopify.com/cdn/shop/products/baby48_{width}x70f3.jpg	(from https://dt-baby-care.myshopify.com/products/soft-comfort-shoes)
22:54:02	46286/46286	---M--	200	added ('OK')	image/jpeg	date:Sat,%2025%20May%202024%2015:54:01%20GMT	https://dt-baby-care.myshopify.com/cdn/shop/products/baby48_2000x.jpg?v=1536305943	E:/WorkSpace/baby/dt-baby-care.myshopify.com/cdn/shop/products/baby48_2000x70f3.jpg	(from https://dt-baby-care.myshopify.com/products/soft-comfort-shoes)
22:54:03	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2025%20May%202024%2015:54:03%20GMT	https://dt-baby-care.myshopify.com/cdn/shop/products/baby48_%7Bwidth%7Dx.jpg?v=1536305943	E:/WorkSpace/baby/dt-baby-care.myshopify.com/cdn/shop/products/baby48_{width}x70f3.jpg	(from https://dt-baby-care.myshopify.com/products/soft-comfort-shoes)
22:54:03	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2015:54:03%20GMT	http://dt-baby-care.myshopify.com/cdn/shop/products/baby-related5_460x.jpg?v=1536305940	E:/WorkSpace/baby/dt-baby-care.myshopify.com/cdn/shop/products/baby-related5_460x605e.jpg	(from https://dt-baby-care.myshopify.com/products/soft-comfort-shoes)
22:54:04	25223/25223	---M--	200	added ('OK')	image/jpeg	date:Sat,%2025%20May%202024%2015:54:04%20GMT	https://dt-baby-care.myshopify.com/cdn/shop/products/baby-related5_460x.jpg?v=1536305940	E:/WorkSpace/baby/dt-baby-care.myshopify.com/cdn/shop/products/baby-related5_460x605e.jpg	(from https://dt-baby-care.myshopify.com/products/soft-comfort-shoes)
22:54:04	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2015:54:04%20GMT	http://dt-baby-care.myshopify.com/cdn/shop/products/baby-related7_460x.jpg?v=1536305942	E:/WorkSpace/baby/dt-baby-care.myshopify.com/cdn/shop/products/baby-related7_460x70a3.jpg	(from https://dt-baby-care.myshopify.com/products/soft-comfort-shoes)
22:54:05	18372/18372	---M--	200	added ('OK')	image/jpeg	date:Sat,%2025%20May%202024%2015:54:05%20GMT	https://dt-baby-care.myshopify.com/cdn/shop/products/baby-related7_460x.jpg?v=1536305942	E:/WorkSpace/baby/dt-baby-care.myshopify.com/cdn/shop/products/baby-related7_460x70a3.jpg	(from https://dt-baby-care.myshopify.com/products/soft-comfort-shoes)
22:54:06	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2015:54:05%20GMT	http://dt-baby-care.myshopify.com/cdn/shop/products/baby48_460x.jpg?v=1536305943	E:/WorkSpace/baby/dt-baby-care.myshopify.com/cdn/shop/products/baby48_460x70f3.jpg	(from https://dt-baby-care.myshopify.com/products/soft-comfort-shoes)
22:54:07	15203/15203	---M--	200	added ('OK')	image/jpeg	date:Sat,%2025%20May%202024%2015:54:06%20GMT	https://dt-baby-care.myshopify.com/cdn/shop/products/baby48_460x.jpg?v=1536305943	E:/WorkSpace/baby/dt-baby-care.myshopify.com/cdn/shop/products/baby48_460x70f3.jpg	(from https://dt-baby-care.myshopify.com/products/soft-comfort-shoes)
22:54:07	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2015:54:07%20GMT	http://dt-baby-care.myshopify.com/cdn/shop/products/baby8_4b755443-2654-49b2-bfba-1f9212133d3c.jpg?v=1536311753	E:/WorkSpace/baby/dt-baby-care.myshopify.com/cdn/shop/products/baby8_4b755443-2654-49b2-bfba-1f9212133d3ce059.jpg	(from https://dt-baby-care.myshopify.com/products/non-toxic-rattles)
22:54:08	28264/28264	---M--	200	added ('OK')	image/jpeg	date:Sat,%2025%20May%202024%2015:54:07%20GMT	https://dt-baby-care.myshopify.com/cdn/shop/products/baby8_4b755443-2654-49b2-bfba-1f9212133d3c.jpg?v=1536311753	E:/WorkSpace/baby/dt-baby-care.myshopify.com/cdn/shop/products/baby8_4b755443-2654-49b2-bfba-1f9212133d3ce059.jpg	(from https://dt-baby-care.myshopify.com/products/non-toxic-rattles)
22:54:08	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2015:54:08%20GMT	http://dt-baby-care.myshopify.com/cdn/shop/products/baby6_223c33d2-b256-4a4c-bb3a-ebc974643c46_2000x.jpg?v=1536311753	E:/WorkSpace/baby/dt-baby-care.myshopify.com/cdn/shop/products/baby6_223c33d2-b256-4a4c-bb3a-ebc974643c46_2000xe059.jpg	(from https://dt-baby-care.myshopify.com/products/non-toxic-rattles)
22:54:08	2803/2803	---MC-	200	added ('OK')	application/json+oembed	etag:W/%22cacheable:d49c2c0ee4788525a24ae3259ba8382c%22	https://dt-baby-care.myshopify.com/products/non-toxic-rattles.oembed	E:/WorkSpace/baby/dt-baby-care.myshopify.com/products/non-toxic-rattles.oembed	(from https://dt-baby-care.myshopify.com/products/non-toxic-rattles)
22:54:09	24555/24555	---M--	200	added ('OK')	image/jpeg	date:Sat,%2025%20May%202024%2015:54:09%20GMT	https://dt-baby-care.myshopify.com/cdn/shop/products/baby6_223c33d2-b256-4a4c-bb3a-ebc974643c46_2000x.jpg?v=1536311753	E:/WorkSpace/baby/dt-baby-care.myshopify.com/cdn/shop/products/baby6_223c33d2-b256-4a4c-bb3a-ebc974643c46_2000xe059.jpg	(from https://dt-baby-care.myshopify.com/products/non-toxic-rattles)
22:54:10	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2015:54:09%20GMT	http://dt-baby-care.myshopify.com/cdn/shop/products/baby6_223c33d2-b256-4a4c-bb3a-ebc974643c46_{width}x.jpg?v=1536311753	E:/WorkSpace/baby/dt-baby-care.myshopify.com/cdn/shop/products/baby6_223c33d2-b256-4a4c-bb3a-ebc974643c46_{width}xe059.jpg	(from https://dt-baby-care.myshopify.com/products/non-toxic-rattles)
22:54:10	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2025%20May%202024%2015:54:10%20GMT	https://dt-baby-care.myshopify.com/cdn/shop/products/baby6_223c33d2-b256-4a4c-bb3a-ebc974643c46_%7Bwidth%7Dx.jpg?v=1536311753	E:/WorkSpace/baby/dt-baby-care.myshopify.com/cdn/shop/products/baby6_223c33d2-b256-4a4c-bb3a-ebc974643c46_{width}xe059.jpg	(from https://dt-baby-care.myshopify.com/products/non-toxic-rattles)
22:54:11	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2015:54:11%20GMT	http://dt-baby-care.myshopify.com/cdn/shop/products/baby5_6446d679-3125-4515-83b3-ee3bfa0b63f9_2000x.jpg?v=1536311753	E:/WorkSpace/baby/dt-baby-care.myshopify.com/cdn/shop/products/baby5_6446d679-3125-4515-83b3-ee3bfa0b63f9_2000xe059.jpg	(from https://dt-baby-care.myshopify.com/products/non-toxic-rattles)
22:54:12	38730/38730	---M--	200	added ('OK')	image/jpeg	date:Sat,%2025%20May%202024%2015:54:11%20GMT	https://dt-baby-care.myshopify.com/cdn/shop/products/baby5_6446d679-3125-4515-83b3-ee3bfa0b63f9_2000x.jpg?v=1536311753	E:/WorkSpace/baby/dt-baby-care.myshopify.com/cdn/shop/products/baby5_6446d679-3125-4515-83b3-ee3bfa0b63f9_2000xe059.jpg	(from https://dt-baby-care.myshopify.com/products/non-toxic-rattles)
22:54:12	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2015:54:12%20GMT	http://dt-baby-care.myshopify.com/cdn/shop/products/baby5_6446d679-3125-4515-83b3-ee3bfa0b63f9_{width}x.jpg?v=1536311753	E:/WorkSpace/baby/dt-baby-care.myshopify.com/cdn/shop/products/baby5_6446d679-3125-4515-83b3-ee3bfa0b63f9_{width}xe059.jpg	(from https://dt-baby-care.myshopify.com/products/non-toxic-rattles)
22:54:12	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2025%20May%202024%2015:54:12%20GMT	https://dt-baby-care.myshopify.com/cdn/shop/products/baby5_6446d679-3125-4515-83b3-ee3bfa0b63f9_%7Bwidth%7Dx.jpg?v=1536311753	E:/WorkSpace/baby/dt-baby-care.myshopify.com/cdn/shop/products/baby5_6446d679-3125-4515-83b3-ee3bfa0b63f9_{width}xe059.jpg	(from https://dt-baby-care.myshopify.com/products/non-toxic-rattles)
22:54:13	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2015:54:12%20GMT	http://dt-baby-care.myshopify.com/cdn/shop/products/baby8_4b755443-2654-49b2-bfba-1f9212133d3c_460x.jpg?v=1536311753	E:/WorkSpace/baby/dt-baby-care.myshopify.com/cdn/shop/products/baby8_4b755443-2654-49b2-bfba-1f9212133d3c_460xe059.jpg	(from https://dt-baby-care.myshopify.com/products/non-toxic-rattles)
22:54:14	13889/13889	---M--	200	added ('OK')	image/jpeg	date:Sat,%2025%20May%202024%2015:54:13%20GMT	https://dt-baby-care.myshopify.com/cdn/shop/products/baby8_4b755443-2654-49b2-bfba-1f9212133d3c_460x.jpg?v=1536311753	E:/WorkSpace/baby/dt-baby-care.myshopify.com/cdn/shop/products/baby8_4b755443-2654-49b2-bfba-1f9212133d3c_460xe059.jpg	(from https://dt-baby-care.myshopify.com/products/non-toxic-rattles)
22:54:14	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2015:54:14%20GMT	http://dt-baby-care.myshopify.com/cdn/shop/products/baby6_223c33d2-b256-4a4c-bb3a-ebc974643c46_460x.jpg?v=1536311753	E:/WorkSpace/baby/dt-baby-care.myshopify.com/cdn/shop/products/baby6_223c33d2-b256-4a4c-bb3a-ebc974643c46_460xe059.jpg	(from https://dt-baby-care.myshopify.com/products/non-toxic-rattles)
22:54:14	12767/12767	---M--	200	added ('OK')	image/jpeg	date:Sat,%2025%20May%202024%2015:54:14%20GMT	https://dt-baby-care.myshopify.com/cdn/shop/products/baby6_223c33d2-b256-4a4c-bb3a-ebc974643c46_460x.jpg?v=1536311753	E:/WorkSpace/baby/dt-baby-care.myshopify.com/cdn/shop/products/baby6_223c33d2-b256-4a4c-bb3a-ebc974643c46_460xe059.jpg	(from https://dt-baby-care.myshopify.com/products/non-toxic-rattles)
22:54:15	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2015:54:14%20GMT	http://dt-baby-care.myshopify.com/cdn/shop/products/baby5_6446d679-3125-4515-83b3-ee3bfa0b63f9_460x.jpg?v=1536311753	E:/WorkSpace/baby/dt-baby-care.myshopify.com/cdn/shop/products/baby5_6446d679-3125-4515-83b3-ee3bfa0b63f9_460xe059.jpg	(from https://dt-baby-care.myshopify.com/products/non-toxic-rattles)
22:54:16	20158/20158	---M--	200	added ('OK')	image/jpeg	date:Sat,%2025%20May%202024%2015:54:15%20GMT	https://dt-baby-care.myshopify.com/cdn/shop/products/baby5_6446d679-3125-4515-83b3-ee3bfa0b63f9_460x.jpg?v=1536311753	E:/WorkSpace/baby/dt-baby-care.myshopify.com/cdn/shop/products/baby5_6446d679-3125-4515-83b3-ee3bfa0b63f9_460xe059.jpg	(from https://dt-baby-care.myshopify.com/products/non-toxic-rattles)
22:54:16	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2015:54:16%20GMT	http://dt-baby-care.myshopify.com/cdn/shop/products/baby-related35.jpg?v=1536308259	E:/WorkSpace/baby/dt-baby-care.myshopify.com/cdn/shop/products/baby-related350329.jpg	(from https://dt-baby-care.myshopify.com/products/musical-rattle)
22:54:17	26716/26716	---M--	200	added ('OK')	image/jpeg	date:Sat,%2025%20May%202024%2015:54:16%20GMT	https://dt-baby-care.myshopify.com/cdn/shop/products/baby-related35.jpg?v=1536308259	E:/WorkSpace/baby/dt-baby-care.myshopify.com/cdn/shop/products/baby-related350329.jpg	(from https://dt-baby-care.myshopify.com/products/musical-rattle)
22:54:17	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2015:54:17%20GMT	http://dt-baby-care.myshopify.com/cdn/shop/products/p3_2000x.jpg?v=1536308261	E:/WorkSpace/baby/dt-baby-care.myshopify.com/cdn/shop/products/p3_2000x51c0.jpg	(from https://dt-baby-care.myshopify.com/products/musical-rattle)
22:54:17	2765/2765	---MC-	200	added ('OK')	application/json+oembed	etag:W/%22cacheable:8c4075e94429c16eeacc4734fe703a12%22	https://dt-baby-care.myshopify.com/products/musical-rattle.oembed	E:/WorkSpace/baby/dt-baby-care.myshopify.com/products/musical-rattle.oembed	(from https://dt-baby-care.myshopify.com/products/musical-rattle)
22:54:19	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2015:54:18%20GMT	http://dt-baby-care.myshopify.com/cdn/shop/products/p3_{width}x.jpg?v=1536308261	E:/WorkSpace/baby/dt-baby-care.myshopify.com/cdn/shop/products/p3_{width}x51c0.jpg	(from https://dt-baby-care.myshopify.com/products/musical-rattle)
22:54:19	43040/43040	---M--	200	added ('OK')	image/jpeg	date:Sat,%2025%20May%202024%2015:54:18%20GMT	https://dt-baby-care.myshopify.com/cdn/shop/products/p3_2000x.jpg?v=1536308261	E:/WorkSpace/baby/dt-baby-care.myshopify.com/cdn/shop/products/p3_2000x51c0.jpg	(from https://dt-baby-care.myshopify.com/products/musical-rattle)
22:54:19	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2025%20May%202024%2015:54:19%20GMT	https://dt-baby-care.myshopify.com/cdn/shop/products/p3_%7Bwidth%7Dx.jpg?v=1536308261	E:/WorkSpace/baby/dt-baby-care.myshopify.com/cdn/shop/products/p3_{width}x51c0.jpg	(from https://dt-baby-care.myshopify.com/products/musical-rattle)
22:54:20	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2015:54:19%20GMT	http://dt-baby-care.myshopify.com/cdn/shop/products/baby4_2000x.jpg?v=1536308262	E:/WorkSpace/baby/dt-baby-care.myshopify.com/cdn/shop/products/baby4_2000xb303.jpg	(from https://dt-baby-care.myshopify.com/products/musical-rattle)
22:54:21	22116/22116	---M--	200	added ('OK')	image/jpeg	date:Sat,%2025%20May%202024%2015:54:20%20GMT	https://dt-baby-care.myshopify.com/cdn/shop/products/baby4_2000x.jpg?v=1536308262	E:/WorkSpace/baby/dt-baby-care.myshopify.com/cdn/shop/products/baby4_2000xb303.jpg	(from https://dt-baby-care.myshopify.com/products/musical-rattle)
22:54:21	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2015:54:21%20GMT	http://dt-baby-care.myshopify.com/cdn/shop/products/baby4_{width}x.jpg?v=1536308262	E:/WorkSpace/baby/dt-baby-care.myshopify.com/cdn/shop/products/baby4_{width}xb303.jpg	(from https://dt-baby-care.myshopify.com/products/musical-rattle)
